"","Code","Municipality.x","population_tcu.","hot","cold"
"3356","352140","IRACEMAPOLIS",24982,0,0
"3357","352150","IRAPUA",8101,0,0
"3358","352160","IRAPURU",8356,0,0
"3359","352170","ITABERA",17405,0,0
"3360","352180","ITAI",27632,0,0
"3361","352190","ITAJOBI",15331,0,0
"3362","352200","ITAJU",3937,0,0
"3363","352210","ITANHAEM",104351,0,0
"3364","352215","ITAOCA",3332,0,0
"3365","352220","ITAPECERICA DA SERRA",179574,0,0
"3366","352230","ITAPETININGA",167106,0,0
"3367","352240","ITAPEVA",95241,0,0
"3368","352250","ITAPEVI",244131,0,0
"3369","352260","ITAPIRA",75683,0,0
"3370","352270","ITAPOLIS",43536,0,0
"3371","352280","ITAPORANGA",15197,0,0
"3372","352290","ITAPUI",14297,1,0
"3373","352300","ITAPURA",4994,0,0
"3374","352310","ITAQUAQUECETUBA",379082,0,0
"3375","352320","ITARARE",50778,0,0
"3376","352330","ITARIRI",17754,0,0
"3377","352340","ITATIBA",124254,0,0
"3378","352350","ITATINGA",21139,0,0
"3379","352360","ITIRAPINA",18610,0,0
"3380","352370","ITIRAPUA",6587,1,0
"3381","352380","ITOBI",7862,0,0
"3382","352390","ITU",177150,1,0
"3383","352400","ITUPEVA",64330,0,0
"3384","352410","ITUVERAVA",42259,1,0
"3385","352420","JABORANDI",6963,1,0
"3386","352430","JABOTICABAL",78029,0,0
"3387","352440","JACAREI",237119,0,0
"3388","352450","JACI",7322,0,0
"3389","352460","JACUPIRANGA",17911,0,0
"3390","352470","JAGUARIUNA",59921,1,0
"3391","352480","JALES",49291,0,0
"3392","352490","JAMBEIRO",6828,0,0
"3393","352500","JANDIRA",127734,1,0
"3394","352510","JARDINOPOLIS",45544,0,0
"3395","352520","JARINU",31173,0,0
"3396","352530","JAU",153463,0,0
"3397","352540","JERIQUARA",3143,0,0
"3398","352550","JOANOPOLIS",13453,0,0
"3399","352560","JOAO RAMALHO",4577,0,0
"3400","352570","JOSE BONIFACIO",37707,0,0
"3401","352580","JULIO MESQUITA",4824,0,0
"3402","352585","JUMIRIM",3467,0,0
"3403","352590","JUNDIAI",426935,0,0
"3404","352600","JUNQUEIROPOLIS",20978,0,0
"3405","352610","JUQUIA",18627,0,0
"3406","352620","JUQUITIBA",31844,0,0
"3407","352630","LAGOINHA",4882,0,0
"3408","352640","LARANJAL PAULISTA",29047,1,0
"3409","352660","LAVRINHAS",7361,0,0
"3410","352670","LEME",105273,0,0
"3411","352680","LENCOIS PAULISTA",69533,0,0
"3412","352690","LIMEIRA",310783,0,0
"3413","352710","LINS",78978,0,0
"3414","352720","LORENA",89532,0,0
"3415","352725","LOURDES",2311,1,0
"3416","352730","LOUVEIRA",51007,0,0
"3417","352740","LUCELIA",22022,0,0
"3418","352760","LUIS ANTONIO",15628,0,0
"3419","352770","LUIZIANIA",5918,0,0
"3420","352780","LUPERCIO",4608,0,0
"3421","352800","MACATUBA",17263,1,0
"3422","352810","MACAUBAL",8174,0,0
"3423","352820","MACEDONIA",3686,0,0
"3424","352830","MAGDA",3086,0,0
"3425","352840","MAIRINQUE",47723,1,0
"3426","352850","MAIRIPORA",103645,0,0
"3427","352860","MANDURI",9972,0,0
"3428","352870","MARABA PAULISTA",6039,0,0
"3429","352880","MARACAI",14069,0,0
"3430","352885","MARAPOAMA",3097,1,0
"3431","352890","MARIAPOLIS",4098,1,0
"3432","352900","MARILIA",242249,0,0
"3433","352910","MARINOPOLIS",2101,0,0
"3434","352920","MARTINOPOLIS",26791,0,0
"3435","352930","MATAO",84069,0,0
"3436","352940","MAUA",481725,0,0
"3437","352950","MENDONCA",5638,0,0
"3438","352960","MERIDIANO",3813,0,0
"3439","352970","MIGUELOPOLIS",22480,0,0
"3440","352980","MINEIROS DO TIETE",13023,0,0
"3441","352990","MIRACATU",19511,1,0
"3442","353000","MIRA ESTRELA",3125,0,0
"3443","353010","MIRANDOPOLIS",29844,0,0
"3444","353020","MIRANTE DO PARANAPANEMA",18415,1,0
"3445","353030","MIRASSOL",60768,1,0
"3446","353040","MIRASSOLANDIA",4966,0,0
"3447","353050","MOCOCA",69072,0,0
"3448","353060","MOGI DAS CRUZES",455587,0,0
"3449","353070","MOGI GUACU",154146,0,0
"3450","353080","MOGI MIRIM",94098,0,0
"3451","353090","MOMBUCA",3523,0,0
"3452","353100","MONCOES",2274,1,0
"3453","353110","MONGAGUA",58567,0,0
"3454","353120","MONTE ALEGRE DO SUL",8181,0,0
"3455","353130","MONTE ALTO",51039,0,0
"3456","353140","MONTE APRAZIVEL",25651,0,0
"3457","353150","MONTE AZUL PAULISTA",18928,0,0
"3458","353160","MONTE CASTELO",4166,0,0
"3459","353170","MONTEIRO LOBATO",4739,0,0
"3460","353180","MONTE MOR",61707,0,0
"3461","353190","MORRO AGUDO",33598,0,0
"3462","353200","MORUNGABA",13936,0,0
"3463","353205","MOTUCA",4831,0,0
"3464","353210","MURUTINGA DO SUL",4525,0,0
"3465","353215","NANTES",3215,0,0
"3466","353220","NARANDIBA",4950,0,0
"3467","353230","NATIVIDADE DA SERRA",6624,0,0
"3468","353240","NAZARE PAULISTA",18866,1,0
"3469","353250","NEVES PAULISTA",8917,0,0
"3470","353260","NHANDEARA",11575,1,0
"3471","353270","NIPOA",5381,0,0
"3472","353280","NOVA ALIANCA",7161,1,0
"3473","353282","NOVA CAMPINA",9962,0,0
"3474","353284","NOVA CANAA PAULISTA",1824,1,0
"3475","353286","NOVA CASTILHO",1290,0,0
"3476","353290","NOVA EUROPA",11519,0,0
"3477","353300","NOVA GRANADA",21871,0,0
"3478","353320","NOVA INDEPENDENCIA",4135,0,0
"3479","353325","NOVAIS",6057,0,0
"3480","353330","NOVA LUZITANIA",4217,0,0
"3481","353340","NOVA ODESSA",61716,0,0
"3482","353350","NOVO HORIZONTE",41765,0,0
"3483","353360","NUPORANGA",7522,0,0
"3484","353370","OCAUCU",4294,0,0
"3485","353380","OLEO",2447,0,0
"3486","353390","OLIMPIA",55477,0,0
"3487","353400","ONDA VERDE",4462,0,0
"3488","353410","ORIENTE",6569,0,0
"3489","353420","ORINDIUVA",7318,0,0
"3490","353430","ORLANDIA",44682,0,0
"3491","353440","OSASCO",701428,1,0
"3492","353450","OSCAR BRESSANE",2603,0,0
"3493","353460","OSVALDO CRUZ",33118,0,0
"3494","353470","OURINHOS",115139,0,0
"3495","353475","OUROESTE",10712,0,0
"3496","353480","OURO VERDE",8676,0,0
"3497","353490","PACAEMBU",14326,0,0
"3498","353500","PALESTINA",13285,0,0
"3499","353510","PALMARES PAULISTA",13691,1,0
"3500","353520","PALMEIRA D'OESTE",9173,0,0
"3501","353530","PALMITAL",22322,1,0
"3502","353540","PANORAMA",15944,0,0
"3503","353550","PARAGUACU PAULISTA",46180,0,0
"3504","353560","PARAIBUNA",18302,0,0
"3505","353570","PARAISO",6536,1,0
"3506","353580","PARANAPANEMA",20588,0,0
"3507","353590","PARANAPUA",4112,1,0
"3508","353600","PARAPUA",10934,0,0
"3509","353610","PARDINHO",6579,0,0
"3510","353620","PARIQUERA-ACU",19797,0,0
"3511","353625","PARISI",2177,1,0
"3512","353630","PATROCINIO PAULISTA",14941,0,0
"3513","353640","PAULICEIA",7540,0,0
"3514","353650","PAULINIA",114508,0,0
"3515","353657","PAULISTANIA",1835,0,0
"3516","353660","PAULO DE FARIA",8973,1,0
"3517","353670","PEDERNEIRAS",47523,0,0
"3518","353680","PEDRA BELA",6127,0,0
"3519","353690","PEDRANOPOLIS",2468,0,0
"3520","353700","PEDREGULHO",16876,0,0
"3521","353710","PEDREIRA",48992,1,0
"3522","353715","PEDRINHAS PAULISTA",3109,0,0
"3523","353720","PEDRO DE TOLEDO",11507,0,0
"3524","353730","PENAPOLIS",64098,0,0
"3525","353740","PEREIRA BARRETO",25685,0,0
"3526","353750","PEREIRAS",8875,0,0
"3527","353760","PERUIBE",69697,0,0
"3528","353780","PIEDADE",55731,0,0
"3529","353790","PILAR DO SUL",29612,1,0
"3530","353800","PINDAMONHANGABA",171885,0,0
"3531","353810","PINDORAMA",17378,0,0
"3532","353820","PINHALZINHO",15564,0,0
"3533","353830","PIQUEROBI",3706,1,0
"3534","353850","PIQUETE",13495,0,0
"3535","353860","PIRACAIA",27617,0,0
"3536","353870","PIRACICABA",410275,0,0
"3537","353880","PIRAJU",29930,0,0
"3538","353890","PIRAJUI",25939,0,0
"3539","353900","PIRANGI",11524,0,0
"3540","353910","PIRAPORA DO BOM JESUS",19453,0,0
"3541","353920","PIRAPOZINHO",27974,0,0
"3542","353930","PIRASSUNUNGA",77330,0,0
"3543","353940","PIRATININGA",13890,0,0
"3544","353950","PITANGUEIRAS",40430,0,0
"3545","353960","PLANALTO",5370,0,0
"3546","353970","PLATINA",3606,0,0
"3547","353980","POA",119221,1,0
"3548","353990","POLONI",6166,0,0
"3549","354000","POMPEIA",22326,1,0
"3550","354010","PONGAI",3385,0,0
"3551","354020","PONTAL",51717,0,0
"3552","354025","PONTALINDA",4719,0,0
"3553","354030","PONTES GESTAL",2576,0,0
"3554","354040","POPULINA",4136,0,0
"3555","354050","PORANGABA",10205,0,0
"3556","354060","PORTO FELIZ",53698,0,0
"3557","354070","PORTO FERREIRA",56848,1,0
"3558","354075","POTIM",25603,0,0
"3559","354080","POTIRENDABA",17668,0,0
"3560","354085","PRACINHA",4327,0,0
"3561","354090","PRADOPOLIS",22239,0,0
"3562","354100","PRAIA GRANDE",336454,0,0
"3563","354105","PRATANIA",5371,0,0
"3564","354120","PRESIDENTE BERNARDES",12943,0,0
"3565","354130","PRESIDENTE EPITACIO",44572,0,0
"3566","354140","PRESIDENTE PRUDENTE",231953,0,0
"3567","354150","PRESIDENTE VENCESLAU",39648,1,0
"3568","354160","PROMISSAO",41211,0,0
"3569","354165","QUADRA",3902,0,0
"3570","354170","QUATA",14309,0,0
"3571","354190","QUELUZ",13788,0,0
"3572","354200","QUINTANA",6736,0,0
"3573","354210","RAFARD",9126,0,0
"3574","354220","RANCHARIA",29743,0,0
"3575","354230","REDENCAO DA SERRA",3827,0,0
"3576","354240","REGENTE FEIJO",20523,0,0
"3577","354250","REGINOPOLIS",10047,0,0
"3578","354260","REGISTRO",56463,0,0
"3579","354270","RESTINGA",7762,0,0
"3580","354280","RIBEIRA",3320,0,0
"3581","354290","RIBEIRAO BONITO",13376,0,0
"3582","354300","RIBEIRAO BRANCO",15984,0,0
"3583","354310","RIBEIRAO CORRENTE",4786,0,0
"3584","354320","RIBEIRAO DO SUL",4537,0,0
"3585","354323","RIBEIRAO DOS INDIOS",2222,1,0
"3586","354325","RIBEIRAO GRANDE",7686,0,0
"3587","354330","RIBEIRAO PIRES",125238,0,0
"3588","354340","RIBEIRAO PRETO",720116,0,0
"3589","354350","RIVERSUL",5364,0,0
"3590","354360","RIFAINA",3651,0,0
"3591","354370","RINCAO",10824,1,0
"3592","354380","RINOPOLIS",9940,0,0
"3593","354390","RIO CLARO",209548,0,0
"3594","354400","RIO DAS PEDRAS",36233,0,0
"3595","354410","RIO GRANDE DA SERRA",52009,1,0
"3596","354420","RIOLANDIA",12856,0,0
"3597","354425","ROSANA",15929,0,0
"3598","354430","ROSEIRA",10888,0,0
"3599","354440","RUBIACEA",3195,0,0
"3600","354450","RUBINEIA",3191,0,0
"3601","354460","SABINO",5638,1,0
"3602","354470","SAGRES",2427,0,0
"3603","354480","SALES",6481,0,0
"3604","354490","SALES OLIVEIRA",12103,0,0
"3605","354500","SALESOPOLIS",17363,1,0
"3606","354510","SALMOURAO",5372,0,0
"3607","354515","SALTINHO",8498,0,0
"3608","354520","SALTO",120779,0,0
"3609","354530","SALTO DE PIRAPORA",46285,0,0
"3610","354540","SALTO GRANDE",9396,0,0
"3611","354560","SANTA ADELIA",15639,0,0
"3612","354570","SANTA ALBERTINA",6036,0,0
"3613","354580","SANTA BARBARA D'OESTE",195278,0,0
"3614","354600","SANTA BRANCA",14925,0,0
"3615","354620","SANTA CRUZ DA CONCEICAO",4584,0,0
"3616","354630","SANTA CRUZ DAS PALMEIRAS",35102,0,0
"3617","354640","SANTA CRUZ DO RIO PARDO",48207,0,0
"3618","354650","SANTA ERNESTINA",5577,0,0
"3619","354660","SANTA FE DO SUL",32796,0,0
"3620","354670","SANTA GERTRUDES",27850,0,0
"3621","354680","SANTA ISABEL",58529,1,0
"3622","354700","SANTA MARIA DA SERRA",6298,0,0
"3623","354710","SANTA MERCEDES",2947,0,0
"3624","354720","SANTANA DA PONTE PENSA",1448,0,0
"3625","354730","SANTANA DE PARNAIBA",145073,0,0
"3626","354740","SANTA RITA D'OESTE",2476,0,0
"3627","354750","SANTA RITA DO PASSA QUATRO",27641,1,0
"3628","354760","SANTA ROSA DE VITERBO",26960,0,0
"3629","354765","SANTA SALETE",1558,0,0
"3630","354770","SANTO ANASTACIO",20855,0,0
"3631","354780","SANTO ANDRE",723889,0,0
"3632","354790","SANTO ANTONIO DA ALEGRIA",7024,0,0
"3633","354800","SANTO ANTONIO DE POSSE",23742,0,0
"3634","354805","SANTO ANTONIO DO ARACANGUA",8541,0,0
"3635","354810","SANTO ANTONIO DO JARDIM",5926,0,0
"3636","354820","SANTO ANTONIO DO PINHAL",6843,1,0
"3637","354830","SANTO EXPEDITO",3159,1,0
"3638","354840","SANTOPOLIS DO AGUAPEI",4856,0,0
"3639","354850","SANTOS",433991,0,0
"3640","354860","SAO BENTO DO SAPUCAI",10907,0,0
"3641","354870","SAO BERNARDO DO CAMPO",849874,1,0
"3642","354880","SAO CAETANO DO SUL",162763,0,0
"3643","354890","SAO CARLOS",256915,0,0
"3644","354910","SAO JOAO DA BOA VISTA",92315,0,0
"3645","354940","SAO JOAQUIM DA BARRA",52737,0,0
"3646","354950","SAO JOSE DA BELA VISTA",8991,0,0
"3647","354960","SAO JOSE DO BARREIRO",4141,0,0
"3648","354970","SAO JOSE DO RIO PARDO",55298,0,0
"3649","354980","SAO JOSE DO RIO PRETO",469173,0,0
"3650","354990","SAO JOSE DOS CAMPOS",737310,0,0
"3651","354995","SAO LOURENCO DA SERRA",16127,0,0
"3652","355000","SAO LUIS DO PARAITINGA",10693,0,0
"3653","355010","SAO MANUEL",41287,0,0
"3654","355020","SAO MIGUEL ARCANJO",33071,0,0
"3655","355030","SAO PAULO",12396372,0,0
"3656","355040","SAO PEDRO",36298,0,0
"3657","355050","SAO PEDRO DO TURVO",7724,0,0
"3658","355060","SAO ROQUE",93076,1,0
"3659","355070","SAO SEBASTIAO",91637,1,0
"3660","355080","SAO SEBASTIAO DA GRAMA",12137,0,0
"3661","355090","SAO SIMAO",15446,1,0
"3662","355100","SAO VICENTE",370839,0,0
"3663","355110","SARAPUI",10493,0,0
"3664","355120","SARUTAIA",3623,1,0
"3665","355130","SEBASTIANOPOLIS DO SUL",3595,1,0
"3666","355140","SERRA AZUL",15292,1,0
"3667","355150","SERRANA",46166,1,0
"3668","355160","SERRA NEGRA",29669,0,0
"3669","355170","SERTAOZINHO",128432,0,0
"3670","355180","SETE BARRAS",12731,0,0
"3671","355190","SEVERINIA",17820,1,0
"3672","355200","SILVEIRAS",6375,0,0
"3673","355210","SOCORRO",41690,0,0
"3674","355220","SOROCABA",695328,1,0
"3675","355230","SUD MENNUCCI",7738,0,0
"3676","355240","SUMARE",289875,0,0
"3677","355250","SUZANO",303397,0,0
"3678","355255","SUZANAPOLIS",4063,0,0
"3679","355260","TABAPUA",12561,0,0
"3680","355270","TABATINGA",16787,0,0
"3681","355280","TABOAO DA SERRA",297528,0,0
"3682","355290","TACIBA",6371,0,0
"3683","355300","TAGUAI",14415,1,0
"3684","355310","TAIACU",6346,0,0
"3685","355320","TAIUVA",5562,0,0
"3686","355330","TAMBAU",23255,1,0
"3687","355340","TANABI",26231,0,0
"3688","355350","TAPIRAI",7725,0,0
"3689","355360","TAPIRATIBA",12940,0,0
"3690","355365","TAQUARAL",2815,0,0
"3691","355370","TAQUARITINGA",57547,0,0
"3692","355380","TAQUARITUBA",23292,0,0
"3693","355385","TAQUARIVAI",5968,0,0
"3694","355390","TARABAI",7609,0,0
"3695","355395","TARUMA",15361,0,0
"3696","355400","TATUI",124134,0,0
"3697","355410","TAUBATE",320820,0,0
"3698","355420","TEJUPA",4452,0,0
"3699","355430","TEODORO SAMPAIO",23395,0,0
"3700","355440","TERRA ROXA",9502,0,0
"3701","355450","TIETE",42946,0,0
"3702","355460","TIMBURI",2647,0,0
"3703","355465","TORRE DE PEDRA",2432,0,0
"3704","355470","TORRINHA",10100,0,0
"3705","355480","TREMEMBE",48228,0,0
"3706","355490","TRES FRONTEIRAS",5856,0,0
"3707","355495","TUIUTI",7058,0,0
"3708","355500","TUPA",65615,0,0
"3709","355510","TUPI PAULISTA",15670,0,0
"3710","355530","TURMALINA",1667,0,0
"3711","355535","UBARANA",6488,1,0
"3712","355540","UBATUBA",92819,0,0
"3713","355550","UBIRAJARA",4828,0,0
"3714","355560","UCHOA",10191,0,0
"3715","355570","UNIAO PAULISTA",1886,0,0
"3716","355580","URANIA",9125,0,0
"3717","355600","URUPES",13965,1,0
"3718","355610","VALENTIM GENTIL",13732,0,0
"3719","355620","VALINHOS",133169,1,0
"3720","355630","VALPARAISO",27154,0,0
"3721","355635","VARGEM",10842,0,0
"3722","355640","VARGEM GRANDE DO SUL",43368,0,0
"3723","355645","VARGEM GRANDE PAULISTA",54315,0,0
"3724","355650","VARZEA PAULISTA",124269,0,0
"3725","355660","VERA CRUZ",10804,0,0
"3726","355670","VINHEDO",81516,0,0
"3727","355680","VIRADOURO",19133,0,0
"3728","355690","VISTA ALEGRE DO ALTO",9163,0,0
"3729","355695","VITORIA BRASIL",1852,0,0
"3730","355700","VOTORANTIM",124468,0,0
"3731","355710","VOTUPORANGA",96106,0,0
"3732","355715","ZACARIAS",2784,0,0
"3733","355720","CHAVANTES",12418,0,0
"3734","355730","ESTIVA GERBI",11507,0,0
"3735","MUNICIPIO","IGNORADO - PR",0,0,0
"3736","410010","ABATIA",7360,0,0
"3737","410020","ADRIANOPOLIS",5797,0,0
"3738","410030","AGUDOS DO SUL",9567,0,0
"3739","410040","ALMIRANTE TAMANDARE",121420,0,0
"3740","410050","ALTONIA",22293,0,0
"3741","410060","ALTO PARANA",14945,1,0
"3742","410070","ALTO PIQUIRI",9722,0,0
"3743","410080","ALVORADA DO SUL",11598,0,0
"3744","410090","AMAPORA",6405,0,0
"3745","410100","AMPERE",19466,1,0
"3746","410105","ANAHY",2774,0,0
"3747","410110","ANDIRA",19823,1,0
"3748","410115","ANGULO",2931,0,0
"3749","410120","ANTONINA",18919,1,0
"3750","410130","ANTONIO OLINTO",7421,0,0
"3751","410140","APUCARANA",137438,1,0
"3752","410150","ARAPONGAS",126545,0,0
"3753","410160","ARAPOTI",28480,1,0
"3754","410165","ARAPUA",2951,0,0
"3755","410170","ARARUNA",14029,0,0
"3756","410180","ARAUCARIA",148522,1,0
"3757","410185","ARIRANHA DO IVAI",2026,0,0
"3758","410190","ASSAI",14792,0,0
"3759","410200","ASSIS CHATEAUBRIAND",33306,0,0
"3760","410210","ASTORGA",26304,0,0
"3761","410220","ATALAIA",3871,0,0
"3762","410230","BALSA NOVA",13238,0,0
"3763","410240","BANDEIRANTES",31061,0,0
"3764","410250","BARBOSA FERRAZ",11287,0,0
"3765","410260","BARRACAO",10347,0,0
"3766","410270","BARRA DO JACARE",2781,0,0
"3767","410275","BELA VISTA DA CAROBA",3404,1,0
"3768","410280","BELA VISTA DO PARAISO",15400,0,0
"3769","410290","BITURUNA",16411,0,0
"3770","410300","BOA ESPERANCA",3991,0,0
"3771","410302","BOA ESPERANCA DO IGUACU",2437,0,0
"3772","410304","BOA VENTURA DE SAO ROQUE",6343,0,0
"3773","410305","BOA VISTA DA APARECIDA",7524,0,0
"3774","410310","BOCAIUVA DO SUL",13308,0,0
"3775","410315","BOM JESUS DO SUL",3472,0,0
"3776","410320","BOM SUCESSO",7103,0,0
"3777","410330","BORRAZOPOLIS",6290,1,0
"3778","410335","BRAGANEY",5338,0,0
"3779","410337","BRASILANDIA DO SUL",2521,0,0
"3780","410340","CAFEARA",2973,1,0
"3781","410345","CAFELANDIA",18783,0,0
"3782","410347","CAFEZAL DO SUL",3975,0,0
"3783","410350","CALIFORNIA",8641,1,0
"3784","410360","CAMBARA",25569,0,0
"3785","410370","CAMBE",108126,0,0
"3786","410380","CAMBIRA",7967,0,0
"3787","410390","CAMPINA DA LAGOA",13888,0,0
"3788","410395","CAMPINA DO SIMAO",3831,0,0
"3789","410400","CAMPINA GRANDE DO SUL",44072,1,0
"3790","410410","CAMPO DO TENENTE",8118,0,0
"3791","410420","CAMPO LARGO",135678,0,0
"3792","410425","CAMPO MAGRO",30151,0,0
"3793","410430","CAMPO MOURAO",96102,0,0
"3794","410440","CANDIDO DE ABREU",14606,1,0
"3795","410442","CANDOI",16126,1,0
"3796","410445","CANTAGALO",13340,0,0
"3797","410450","CAPANEMA",19172,1,0
"3798","410460","CAPITAO LEONIDAS MARQUES",15887,0,0
"3799","410465","CARAMBEI",24225,0,0
"3800","410470","CARLOPOLIS",14391,1,0
"3801","410480","CASCAVEL",336073,0,0
"3802","410490","CASTRO",72125,0,0
"3803","410500","CATANDUVAS",10144,0,0
"3804","410510","CENTENARIO DO SUL",10704,0,0
"3805","410520","CERRO AZUL",17884,0,0
"3806","410530","CEU AZUL",11872,0,0
"3807","410540","CHOPINZINHO",19083,0,0
"3808","410550","CIANORTE",84980,0,0
"3809","410560","CIDADE GAUCHA",12939,0,0
"3810","410570","CLEVELANDIA",16344,0,0
"3811","410580","COLOMBO",249277,0,0
"3812","410590","COLORADO",24271,0,0
"3813","410600","CONGONHINHAS",8896,0,0
"3814","410620","CONTENDA",19082,0,1
"3815","410630","CORBELIA",17162,1,0
"3816","410640","CORNELIO PROCOPIO",47840,0,0
"3817","410645","CORONEL DOMINGOS SOARES",7538,0,0
"3818","410650","CORONEL VIVIDA",20430,0,0
"3819","410655","CORUMBATAI DO SUL",3038,0,0
"3820","410657","CRUZEIRO DO IGUACU",4229,0,0
"3821","410660","CRUZEIRO DO OESTE",20962,0,0
"3822","410670","CRUZEIRO DO SUL",4430,0,0
"3823","410680","CRUZ MACHADO",18772,0,0
"3824","410690","CURITIBA",1963726,0,0
"3825","410700","CURIUVA",15289,0,0
"3826","410710","DIAMANTE DO NORTE",4975,0,0
"3827","410712","DIAMANTE DO SUL",3409,0,0
"3828","410715","DIAMANTE D'OESTE",5279,0,0
"3829","410720","DOIS VIZINHOS",41424,0,0
"3830","410725","DOURADINA",8988,0,0
"3831","410730","DOUTOR CAMARGO",5987,0,0
"3832","410740","ENEAS MARQUES",5906,0,0
"3833","410750","ENGENHEIRO BELTRAO",13962,0,0
"3834","410752","ESPERANCA NOVA",1633,0,0
"3835","410754","ESPIGAO ALTO DO IGUACU",3980,0,0
"3836","410755","FAROL",2995,0,0
"3837","410760","FAXINAL",17379,0,0
"3838","410765","FAZENDA RIO GRANDE",103750,0,0
"3839","410770","FENIX",4734,1,0
"3840","410773","FERNANDES PINHEIRO",5561,0,0
"3841","410775","FIGUEIRA",7625,0,0
"3842","410780","FLORAI",4883,0,0
"3843","410785","FLOR DA SERRA DO SUL",4583,0,0
"3844","410790","FLORESTA",6926,0,0
"3845","410800","FLORESTOPOLIS",10360,1,0
"3846","410810","FLORIDA",2709,0,0
"3847","410820","FORMOSA DO OESTE",6345,0,0
"3848","410830","FOZ DO IGUACU",257971,0,0
"3849","410832","FRANCISCO ALVES",5942,0,0
"3850","410840","FRANCISCO BELTRAO",93308,0,0
"3851","410845","FOZ DO JORDAO",4466,0,0
"3852","410850","GENERAL CARNEIRO",13661,0,0
"3853","410855","GODOY MOREIRA",2850,1,0
"3854","410860","GOIOERE",28734,0,0
"3855","410865","GOIOXIM",6997,0,0
"3856","410870","GRANDES RIOS",5379,0,0
"3857","410880","GUAIRA",33497,0,0
"3858","410890","GUAIRACA",6635,1,0
"3859","410895","GUAMIRANGA",8881,0,0
"3860","410900","GUAPIRAMA",3767,0,0
"3861","410910","GUAPOREMA",2239,0,0
"3862","410920","GUARACI",5557,0,0
"3863","410930","GUARANIACU",11969,0,0
"3864","410940","GUARAPUAVA",183755,0,0
"3865","410950","GUARAQUECABA",7554,0,0
"3866","410960","GUARATUBA",37974,0,0
"3867","410965","HONORIO SERPA",5030,0,0
"3868","410970","IBAITI",31854,0,0
"3869","410975","IBEMA",6387,0,0
"3870","410980","IBIPORA",55688,1,0
"3871","410990","ICARAIMA",7671,0,0
"3872","411000","IGUARACU",4475,0,0
"3873","411005","IGUATU",2251,0,0
"3874","411007","IMBAU",13449,0,0
